Protein,CellCondition,Cell_population,Timepoint,conditionID,condition_proteinID,Cell_proportion_raw,control_median3,Cell_proportion_norm1med3,T_statistic_all3,p_raw_all3,p_adj_all3
SEM4D,Resting,T0,4hr,Resting 4hr,Resting 4hr SEM4D,0.0663375425,0.06729434749999999,-0.014218207554505098,-0.49334710608479887,0.6304657963191951,0.8254374890725984
SEM4D,Resting,T4,4hr,Resting 4hr,Resting 4hr SEM4D,0.2787878625,0.276006823,0.009975468354544922,1.4481089739646054,0.16744231489794179,0.4691471311426203
SEM4D,Resting,T8,4hr,Resting 4hr,Resting 4hr SEM4D,0.24917186200000002,0.250318184,-0.004579459556961221,-0.1327995071427133,0.8955152634239366,0.9594242822233541
SEM7A,Activated,B,24hr,Activated 24hr,Activated 24hr SEM7A,0.107186305,0.103368426,0.03561909331607239,1.3776035670027873,0.18781975072709287,0.5025056477098898
SEM7A,Activated,B_activation,24hr,Activated 24hr,Activated 24hr SEM7A,0.7426637534595271,0.7463498664486611,-0.004938853954209921,-0.3372593552338862,0.7401662359880863,0.8798065913602278
SEM7A,Activated,ConvB,24hr,Activated 24hr,Activated 24hr SEM7A,0.060385817,0.058813168,0.026043350543721255,1.104043343606349,0.28499949691291804,0.6015492191705692
SEM7A,Activated,ConvNK,24hr,Activated 24hr,Activated 24hr SEM7A,0.049301539,0.0531897805,-0.07310128869586142,-1.2680396694317984,0.22317821888987394,0.5402314324486484
SEM7A,Activated,ConvT,24hr,Activated 24hr,Activated 24hr SEM7A,0.411019672,0.4062744755,0.011544937683663941,0.8993604984445163,0.3825424338282196,0.6693116540073598
SEM7A,Activated,M14,24hr,Activated 24hr,Activated 24hr SEM7A,0.0387458435,0.0473513125,-0.18173665196714447,-3.0932284183435903,0.00656625826514476,0.07694465790765273
SEM7A,Activated,M16,24hr,Activated 24hr,Activated 24hr SEM7A,0.005793042,0.005882159,-0.015150389508342035,NA,NA,NA
SEM7A,Activated,Negs,24hr,Activated 24hr,Activated 24hr SEM7A,0.0827990805,0.08711513,-0.049544200875324435,-3.3754190758910796,0.0026421281124373855,0.04789748822946443
SEM7A,Activated,NK,24hr,Activated 24hr,Activated 24hr SEM7A,0.1211048975,0.123294605,-0.01775996200320362,-1.1502988955046105,0.2608055992216181,0.5770753842622157
SEM7A,Activated,NK_activation,24hr,Activated 24hr,Activated 24hr SEM7A,1.4261954817645188,1.3529529881664586,0.05135515750438579,0.987057196347304,0.3407766528182017,0.6370244578430949
SEM7A,Activated,PolarizedB,24hr,Activated 24hr,Activated 24hr SEM7A,0.0454767185,0.043414714,0.045341980864340485,0.7770815176524801,0.450583729575029,0.7115711885236822
SEM7A,Activated,PolarizedNK,24hr,Activated 24hr,Activated 24hr SEM7A,0.071225177,0.0711793735,6.430801849744336e-4,-0.18926906066227792,0.8517421484768586,0.9368778403870286
SEM7A,Activated,PolarizedT,24hr,Activated 24hr,Activated 24hr SEM7A,0.22902100549999999,0.2270563485,0.008578501328778687,0.8301284037004552,0.42007176534736745,0.6898139995440903
SEM7A,Activated,T_activation,24hr,Activated 24hr,Activated 24hr SEM7A,0.5532221398677397,0.5614133531662853,-0.014590342841594993,0.21000988291239187,0.8365222846424482,0.9260000893265515
SEM7A,Activated,T0,24hr,Activated 24hr,Activated 24hr SEM7A,0.061517248499999996,0.0628018265,-0.020454468788419847,0.7190223771339991,0.4852229301305788,0.7325028963858272
SEM7A,Activated,T4,24hr,Activated 24hr,Activated 24hr SEM7A,0.307534149,0.3043045645,0.010501547585858485,1.1690792957089733,0.26586305731546345,0.583028814599826
SEM7A,Activated,T8,24hr,Activated 24hr,Activated 24hr SEM7A,0.27531629550000003,0.27036526,0.01798308193493775,2.190742212073724,0.045209370884454224,0.23631959045967765
SEM7A,Activated,B,4hr,Activated 4hr,Activated 4hr SEM7A,0.116022207,0.107069685,0.07716214189926593,3.282351365006034,0.0051697335077238865,0.06617258889886575
SEM7A,Activated,B_activation,4hr,Activated 4hr,Activated 4hr SEM7A,0.26814949091530044,0.2584974983272899,0.0359948197367985,1.0594080109467807,0.30891777933606096,0.617324026597055
SEM7A,Activated,ConvB,4hr,Activated 4hr,Activated 4hr SEM7A,0.09130575099999999,0.085766995,0.06066163346052531,2.2467901032989213,0.04095344971792022,0.2253366283121764
SEM7A,Activated,ConvNK,4hr,Activated 4hr,Activated 4hr SEM7A,0.0555448895,0.0612178535,-0.09266845659657116,-2.576000880188118,0.01901878686082714,0.14425457832531932
SEM7A,Activated,ConvT,4hr,Activated 4hr,Activated 4hr SEM7A,0.4415168935,0.4317089275,0.02221424852455844,2.4594415484986043,0.024556895271662726,0.16823202619910915
SEM7A,Activated,M14,4hr,Activated 4hr,Activated 4hr SEM7A,0.0854932835,0.0998607735,-0.14387521242262355,-5.8008566049309,8.325915787052179e-5,0.0059554785865032055
SEM7A,Activated,M16,4hr,Activated 4hr,Activated 4hr SEM7A,0.015037824500000001,0.013076183,0.13044716009287124,NA,NA,NA
SEM7A,Activated,Negs,4hr,Activated 4hr,Activated 4hr SEM7A,0.060944404,0.065821646,-0.0740978431320298,-2.2197316876445714,0.04180627117126908,0.22627683671800716
SEM7A,Activated,NK,4hr,Activated 4hr,Activated 4hr SEM7A,0.107654816,0.11114358,-0.031389703300901454,-2.840409750915471,0.011377106149407831,0.1090412609905422
SEM7A,Activated,NK_activation,4hr,Activated 4hr,Activated 4hr SEM7A,0.9381991963195355,0.832460326371414,0.11270407218736157,1.5679927157461098,0.13336842661333903,0.4174414588463842
SEM7A,Activated,PolarizedB,4hr,Activated 4hr,Activated 4hr SEM7A,0.024787818,0.022384341000000002,0.09696202384574543,2.6073901892633584,0.022002177929655527,0.15691875872411215
SEM7A,Activated,PolarizedNK,4hr,Activated 4hr,Activated 4hr SEM7A,0.050825418,0.052739208999999995,-0.03628782145746627,-1.0421151293574784,0.3069708706367865,0.6159679516408125
SEM7A,Activated,PolarizedT,4hr,Activated 4hr,Activated 4hr SEM7A,0.173154209,0.167084634,0.035053002956457115,0.3987112253647465,0.6964080587928471,0.8607607313297679
SEM7A,Activated,T_activation,4hr,Activated 4hr,Activated 4hr SEM7A,0.39216001785864363,0.38407240779305374,0.020623239742163405,-0.35054226241544684,0.7307573322461175,0.8744822363276835
SEM7A,Activated,T0,4hr,Activated 4hr,Activated 4hr SEM7A,0.0529919915,0.0547928315,-0.032866343109134596,-0.14719774433630956,0.8848876293041743,0.9551916176066365
SEM7A,Activated,T4,4hr,Activated 4hr,Activated 4hr SEM7A,0.29709578000000003,0.2892566795,0.026385768589510184,2.9269494488351966,0.011988243513568291,0.1117065449233643
SEM7A,Activated,T8,4hr,Activated 4hr,Activated 4hr SEM7A,0.2634272315,0.2571123255,0.02397210783426545,4.241836748510392,8.545514007942297e-4,0.02606015346289274
SEM7A,Resting,B,24hr,Resting 24hr,Resting 24hr SEM7A,0.0814642325,0.091134612,-0.10611094169139608,-0.40157685605562066,0.6935710655973233,0.8592790787227155
SEM7A,Resting,B_activation,24hr,Resting 24hr,Resting 24hr SEM7A,0.7292384083009509,0.7019246071266796,0.03745524215860981,0.9054768810438087,0.38020399833056473,0.6684594219167296
SEM7A,Resting,ConvB,24hr,Resting 24hr,Resting 24hr SEM7A,0.0479222975,0.0532931405,-0.10077925507129759,-0.7629858447647718,0.45652272319389453,0.7166618903816716
SEM7A,Resting,ConvNK,24hr,Resting 24hr,Resting 24hr SEM7A,0.058779637,0.059594602499999996,-0.013675156235835179,0.310129441705399,0.760761778800996,0.889506079828857
SEM7A,Resting,ConvT,24hr,Resting 24hr,Resting 24hr SEM7A,0.4015229725,0.39956714000000004,0.0048710351186692724,1.3436918531571658,0.20128011158064957,0.5174558471079701
SEM7A,Resting,M14,24hr,Resting 24hr,Resting 24hr SEM7A,0.096535785,0.08572885150000001,0.1119474348294779,-0.2797961942458106,0.7819636064224106,0.9012137533402671
SEM7A,Resting,M16,24hr,Resting 24hr,Resting 24hr SEM7A,0.017927553,0.037002205499999996,-0.5155004206438452,NA,NA,NA
SEM7A,Resting,Negs,24hr,Resting 24hr,Resting 24hr SEM7A,0.064363058,0.06394903099999999,0.0064326806846251965,-0.33939004172933107,0.7397233941566399,0.8798065913602278
SEM7A,Resting,NK,24hr,Resting 24hr,Resting 24hr SEM7A,0.1358266005,0.1229135675,0.0950699859413768,1.2839259031561137,0.2212322779336399,0.5400091359683996
SEM7A,Resting,NK_activation,24hr,Resting 24hr,Resting 24hr SEM7A,1.1673942917239462,1.1702523121454966,-0.0024422258276172006,1.086371556170094,0.29122260813214373,0.6061059323635876
SEM7A,Resting,PolarizedB,24hr,Resting 24hr,Resting 24hr SEM7A,0.034875523,0.035920714,-0.029097166609772872,0.48473566191687906,0.6343801612106514,0.8262803100017881
SEM7A,Resting,PolarizedNK,24hr,Resting 24hr,Resting 24hr SEM7A,0.073176126,0.06577430249999999,0.10115079746090962,1.7635528508335492,0.09850674074108519,0.35650058553916547
SEM7A,Resting,PolarizedT,24hr,Resting 24hr,Resting 24hr SEM7A,0.20244084899999998,0.2035539045,-0.005468111764960103,0.7285396697851121,0.4784497744866514,0.7325028963858272
SEM7A,Resting,T_activation,24hr,Resting 24hr,Resting 24hr SEM7A,0.5076038502909265,0.5137376359297324,-0.01193952945982902,0.11215715759653869,0.9123373532799604,0.9683191759423181
SEM7A,Resting,T0,24hr,Resting 24hr,Resting 24hr SEM7A,0.067191468,0.06200615550000001,0.07717218650439364,1.123239353120174,0.2851917145163102,0.6015492191705692
SEM7A,Resting,T4,24hr,Resting 24hr,Resting 24hr SEM7A,0.28000817,0.282257988,-0.00797078593219482,0.14825424167236434,0.8845347187460959,0.9551916176066365
SEM7A,Resting,T8,24hr,Resting 24hr,Resting 24hr SEM7A,0.2580940185,0.2518402785,0.024230472431502736,2.493613667612121,0.02725768575600905,0.1777230342053995
SEM7A,Resting,B,4hr,Resting 4hr,Resting 4hr SEM7A,0.101734138,0.0973823945,0.042775646263400836,3.495286744178284,0.0015060694748244056,0.035909421203656415
SEM7A,Resting,B_activation,4hr,Resting 4hr,Resting 4hr SEM7A,0.31801834110361926,0.28950916995562237,0.08964631111860245,2.068950079379152,0.058901766266545585,0.28033091107678837
SEM7A,Resting,ConvB,4hr,Resting 4hr,Resting 4hr SEM7A,0.077483132,0.07499563849999999,0.03210367773982094,1.6691514791650464,0.10818287494545993,0.3726654952024383
SEM7A,Resting,ConvNK,4hr,Resting 4hr,Resting 4hr SEM7A,0.070464839,0.076596224,-0.08004813657654981,-3.735535675390668,0.0011334093066865157,0.030627238154017848
SEM7A,Resting,ConvT,4hr,Resting 4hr,Resting 4hr SEM7A,0.4360542705,0.43374406899999995,0.005297967836322458,0.18260105617446998,0.8572417740804669,0.9382312294014511
SEM7A,Resting,M14,4hr,Resting 4hr,Resting 4hr SEM7A,0.100552006,0.112513025,-0.10630786080100507,-2.9688483910411203,0.013520612203955042,0.11619126812727443
SEM7A,Resting,M16,4hr,Resting 4hr,Resting 4hr SEM7A,0.012399564,0.0159794195,-0.22402913322351922,NA,NA,NA
SEM7A,Resting,Negs,4hr,Resting 4hr,Resting 4hr SEM7A,0.06379678150000001,0.063608669,0.002948620535034418,-0.46592232193538985,0.6482916664516942,0.8339065787283411
SEM7A,Resting,NK,4hr,Resting 4hr,Resting 4hr SEM7A,0.1198223685,0.120395395,-0.004759538352775071,-0.7344020815100714,0.4693195809139772,0.7244456659285693
SEM7A,Resting,NK_activation,4hr,Resting 4hr,Resting 4hr SEM7A,0.7295498752972104,0.5837468870995881,0.1998533522306803,3.0968212188501876,0.010028053997758692,0.10119596399397983
SEM7A,Resting,PolarizedB,4hr,Resting 4hr,Resting 4hr SEM7A,0.0254996945,0.021924569499999998,0.14020266007500606,2.8438223674281824,0.01246066616955014,0.11334582880639472
SEM7A,Resting,PolarizedNK,4hr,Resting 4hr,Resting 4hr SEM7A,0.0501135425,0.043480663,0.13235702704513444,2.8087488435215837,0.01619088649072237,0.13125411981812268
SEM7A,Resting,PolarizedT,4hr,Resting 4hr,Resting 4hr SEM7A,0.1658072055,0.1552011015,0.06396648425511281,1.3870730151622122,0.18270832196665862,0.49491408919416247
SEM7A,Resting,T_activation,4hr,Resting 4hr,Resting 4hr SEM7A,0.37941300972460024,0.3597384456252047,0.051855270101772426,0.9264257293592817,0.36697005440788033,0.655746636531936
SEM7A,Resting,T0,4hr,Resting 4hr,Resting 4hr SEM7A,0.07060624,0.06729434749999999,0.046906512795469785,0.8365805106932716,0.41876004813582335,0.6885898830739164
SEM7A,Resting,T4,4hr,Resting 4hr,Resting 4hr SEM7A,0.2774860135,0.276006823,0.005330684892339645,0.03269323442919211,0.9743618915392416,0.9912506479867835
SEM7A,Resting,T8,4hr,Resting 4hr,Resting 4hr SEM7A,0.2544154495,0.250318184,0.016104625360025562,2.0088171973613447,0.05785409812759729,0.27687969335093965
SIRPA,Activated,B,24hr,Activated 24hr,Activated 24hr SIRPA,0.0964395565,0.103368426,-0.06703081171033796,-1.7843959097337363,0.09609270142307998,0.35393384178881443
SIRPA,Activated,B_activation,24hr,Activated 24hr,Activated 24hr SIRPA,0.7619749697700625,0.7463498664486611,0.020506058520684146,0.5390872214643394,0.5948579056226262,0.8068569026627032
SIRPA,Activated,ConvB,24hr,Activated 24hr,Activated 24hr SIRPA,0.0536009345,0.058813168,-0.08862358001187755,-1.6951774346892265,0.10799807285002681,0.3726654952024383
SIRPA,Activated,ConvNK,24hr,Activated 24hr,Activated 24hr SIRPA,0.055482318,0.0531897805,0.04132014635725933,1.4656319657624501,0.16852317015735904,0.4701408974129608
SIRPA,Activated,ConvT,24hr,Activated 24hr,Activated 24hr SIRPA,0.3962790435,0.4062744755,-0.024602658061889555,-2.141628883163742,0.04521793311555161,0.23631959045967765
SIRPA,Activated,M14,24hr,Activated 24hr,Activated 24hr SIRPA,0.055462177,0.0473513125,0.14624136553456965,4.27733338226871,4.995476510560686e-4,0.01944475695879265
SIRPA,Activated,M16,24hr,Activated 24hr,Activated 24hr SIRPA,0.0060729815,0.005882159,0.031421551341791504,NA,NA,NA
SIRPA,Activated,Negs,24hr,Activated 24hr,Activated 24hr SIRPA,0.09239775550000001,0.08711513,0.05717266043329388,1.9890840903867066,0.06330158539751163,0.2899236453611079
SIRPA,Activated,NK,24hr,Activated 24hr,Activated 24hr SIRPA,0.1246508355,0.123294605,0.01088023593712695,0.6274192185802805,0.5391945241560085,0.769554626025477
SIRPA,Activated,NK_activation,24hr,Activated 24hr,Activated 24hr SIRPA,1.241879703469425,1.3529529881664586,-0.08209692847314808,-1.8763851624562389,0.0820031063661917,0.3242789507033792
SIRPA,Activated,PolarizedB,24hr,Activated 24hr,Activated 24hr SIRPA,0.042155146500000004,0.043414714,-0.029012456468099638,-1.1658581917506097,0.2610025314428605,0.5770753842622157
SIRPA,Activated,PolarizedNK,24hr,Activated 24hr,Activated 24hr SIRPA,0.06967423,0.0711793735,-0.021145781790282266,-1.248283539588957,0.22272539043018758,0.5402314324486484
SIRPA,Activated,PolarizedT,24hr,Activated 24hr,Activated 24hr SIRPA,0.22376005799999998,0.2270563485,-0.014517499826700598,0.27062835175270245,0.7894196223121307,0.9021938540710065
SIRPA,Activated,T_activation,24hr,Activated 24hr,Activated 24hr SIRPA,0.5634074769450899,0.5614133531662853,0.0035393988550118933,0.9566491124412659,0.3508861958442048,0.6469713633761228
SIRPA,Activated,T0,24hr,Activated 24hr,Activated 24hr SIRPA,0.05633155,0.0628018265,-0.10302688409866556,-1.1967787717038154,0.2509233599288252,0.5679466704089867
SIRPA,Activated,T4,24hr,Activated 24hr,Activated 24hr SIRPA,0.296366292,0.3043045645,-0.026086603442979278,-1.3249400297722624,0.21229498414467732,0.530083574373568
SIRPA,Activated,T8,24hr,Activated 24hr,Activated 24hr SIRPA,0.26781457750000004,0.27036526,-0.00943420948386622,-1.1210200524061358,0.27354351882419065,0.5886159747331492
SIRPA,Activated,B,4hr,Activated 4hr,Activated 4hr SIRPA,0.094394584,0.107069685,-0.11838179032655223,-4.1467111295635455,0.001072057788752808,0.029968328071802636
SIRPA,Activated,B_activation,4hr,Activated 4hr,Activated 4hr SIRPA,0.27100134511235385,0.2584974983272899,0.046139427019744134,0.10834103116959297,0.9149799554334742,0.9688611480797189
SIRPA,Activated,ConvB,4hr,Activated 4hr,Activated 4hr SIRPA,0.07409947750000001,0.085766995,-0.13603738244530997,-3.5721563473704383,0.0032269282571187447,0.05375266795419717
SIRPA,Activated,ConvNK,4hr,Activated 4hr,Activated 4hr SIRPA,0.07142968499999999,0.0612178535,0.14296341220040368,2.8304240375759893,0.013982924626313764,0.11932095681121078
SIRPA,Activated,ConvT,4hr,Activated 4hr,Activated 4hr SIRPA,0.435374225,0.4317089275,0.008418728738477795,0.9505049094059661,0.3511556719028356,0.6469777227785577
SIRPA,Activated,M14,4hr,Activated 4hr,Activated 4hr SIRPA,0.109898256,0.0998607735,0.09133432017337928,3.314757316679228,0.005563128691565462,0.06919311208762045
SIRPA,Activated,M16,4hr,Activated 4hr,Activated 4hr SIRPA,0.0137539455,0.013076183,0.049277678176055,NA,NA,NA
SIRPA,Activated,Negs,4hr,Activated 4hr,Activated 4hr SIRPA,0.0651847675,0.065821646,-0.00967582153749229,-0.057715652232357,0.9544730863332375,0.9811723041462651
SIRPA,Activated,NK,4hr,Activated 4hr,Activated 4hr SIRPA,0.12507187349999999,0.11114358,0.11136231600464498,2.614015775735252,0.022874935734739265,0.16029780981941913
SIRPA,Activated,NK_activation,4hr,Activated 4hr,Activated 4hr SIRPA,0.7393584484375766,0.832460326371414,-0.11183941742864353,-2.488573011460886,0.020233781353097516,0.148666333083786
SIRPA,Activated,PolarizedB,4hr,Activated 4hr,Activated 4hr SIRPA,0.0202616905,0.022384341000000002,-0.09482747336631457,-3.2205691664040006,0.004123286573399321,0.05864229793279035
SIRPA,Activated,PolarizedNK,4hr,Activated 4hr,Activated 4hr SIRPA,0.052703024,0.052739208999999995,-6.861119210186513e-4,0.7504728114561494,0.4632278184321229,0.7193933936314961
SIRPA,Activated,PolarizedT,4hr,Activated 4hr,Activated 4hr SIRPA,0.1577295315,0.167084634,-0.0559902025460942,-2.3489764771021298,0.028563039207295162,0.18328377744278043
SIRPA,Activated,T_activation,4hr,Activated 4hr,Activated 4hr SIRPA,0.3646497952149651,0.38407240779305374,-0.05057018464225097,-2.0701859311694917,0.049556646616226926,0.2508063360714523
SIRPA,Activated,T0,4hr,Activated 4hr,Activated 4hr SIRPA,0.0624549495,0.0547928315,0.12268231839655883,2.960643738558604,0.012066731579319305,0.11178564378851487
