CellCondition,Timepoint,WellID,Protein,Dose,B-->B,B-->M14,M14-->M14,B-->M16,M14-->M16,M16-->M16,B-->NK,M14-->NK,M16-->NK,NK-->NK,B-->Negs,M14-->Negs,M16-->Negs,NK-->Negs,Negs-->Negs,B-->T0,M14-->T0,M16-->T0,NK-->T0,Negs-->T0,T0-->T0,B-->T4,M14-->T4,M16-->T4,NK-->T4,Negs-->T4,T0-->T4,T4-->T4,B-->T8,M14-->T8,M16-->T8,NK-->T8,Negs-->T8,T0-->T8,T4-->T8,T8-->T8
Resting,24,365,CD80,80,1.293221401,0.574723788,1.198422735,0.6444188,0.557039979,2.706558958,0.835121176,0.51879426,0.666426699,1.081825063,0.90525498,0.61893331,0.45109316,0.59627652,1.675488879,0.881446404,0.740158869,0.831078038,0.932110422,0.654788757,1.240103906,1.303601525,0.423492263,0.569413146,1.120501857,0.895487341,0.958587649,1.369486971,1.163710826,0.5863965,0.600799543,1.072355006,0.844366925,1.072443049,1.291307481,1.189276309
Resting,24,1,CD93,200,1.665687117,0.369270125,3.986438848,0.339086306,1.394510782,2.454338977,1.101388286,0.467973256,0.396564004,1.043407038,0.68650879,1.042196406,0.407614594,1.053776366,2.962058331,0.970023015,0.439036743,0.40066168,1.092713673,1.086392842,1.495006269,1.23842229,0.437314583,0.37698302,1.087039106,0.799010468,0.885019217,1.206334635,1.2065241,0.451759129,0.488078774,1.073934325,0.830768748,1.110338087,1.193042549,1.11827338
Resting,24,93,CD93,200,1.531862433,0.32522622,4.389764188,0.226463645,1.450641686,10.80267535,0.978882309,0.440884346,0.309526212,1.027329708,0.671070387,1.24700728,1.235420685,0.652675079,4.172011707,0.801405282,0.501044003,0.856923378,1.234675194,0.814487876,1.744705493,1.1018018490000001,0.384094253,0.804454547,0.9044312,0.74826189,0.964292029,1.307044139,1.275947153,0.368849737,0.618318176,0.982974155,0.646202517,1.227775943,1.210156277,1.15408131
Resting,24,132,CD93,200,1.736248467,0.559755683,3.215627745,0.49921068,1.035992264,8.399417795,1.018349931,0.473725368,0.422485686,1.080247831,0.863037737,1.126379352,1.365402988,0.735845921,2.838657712,0.878695186,0.449785721,0.717478002,0.877611905,0.696766659,1.185218667,1.263835039,0.406685827,0.463017906,1.091157301,0.844274181,0.918861032,1.323459515,1.134316411,0.46069487,0.512476285,0.975535593,0.68123584,1.062144139,1.241495891,1.142151142
Resting,24,264,CD93,200,1.209288152,0.345219435,4.540762993,0.70564535,1.475891275,7.80817191,1.022054617,0.449355876,0.873147024,0.968424077,0.532946372,0.685822472,1.075841868,0.790580767,3.294086529,0.831093412,0.468812523,0.91095339,1.172511717,0.645505121,0.936980629,1.143508349,0.328927914,0.397623202,1.054434914,0.672043457,0.996708827,1.434137768,1.216702639,0.417287639,0.32764352,0.99352629,0.689472986,0.941230476,1.214661634,1.096240201
Resting,24,304,CD93,200,1.499539311,0.504408269,4.389817741,0.288233297,1.610164808,21.79170417,1.112595928,0.533183463,0.662339706,1.075007872,0.434824417,1.547847502,1.878550697,0.588811764,3.074333302,1.149552672,0.385592099,0.36723057,1.30591312,0.77164079,1.443986872,1.212955918,0.448556082,0.45567602,1.02315932,0.736527848,0.959873098,1.228273632,1.112115835,0.39160183,0.299101822,1.054548708,0.671459093,1.064088581,1.123181824,1.131243492
Resting,24,22,CD93,80,2.398296956,0.488586022,1.497175825,0.528339278,0.878494062,0.783130833,0.925624185,0.494054931,0.441719115,1.153083399,0.654143361,0.660927375,0.771173352,0.936548152,1.304230019,0.785986209,0.758842541,0.645246259,1.116653566,0.773341518,1.412165558,1.298021885,0.490669061,0.448931651,0.948974843,0.883204309,1.056825669,1.307656866,1.042875255,0.535854328,0.396144442,1.047083612,0.899468979,1.248270164,1.261247533,1.165524996
Resting,24,79,CD93,80,1.400893699,0.482110056,1.667916255,0.679461161,0.648354903,1.495240549,1.163947715,0.661705781,0.680569129,1.174328354,1.001552242,0.529026418,1.129670715,0.833984569,1.318094288,0.772501013,0.549967047,0.496855974,1.28992156,1.039514303,1.571871627,1.275650527,0.514051637,0.54271459,1.100287112,0.827537903,1.01534771,1.208050528,1.168243498,0.499691352,0.461506537,1.038924706,0.842294198,1.158614617,1.252602872,1.114275728
Resting,24,151,CD93,80,1.555370028,0.538764887,2.736230445,0.280308445,1.120430027,7.229562073,0.882754307,0.504365945,0.712722247,0.998812548,0.688455275,1.106762008,1.131086448,0.865068193,1.4397711,0.93513496,0.563870487,1.116283519,1.217616339,0.782504224,1.539846245,1.496311924,0.466087665,0.487599403,1.06766593,0.786369347,0.833401785,1.308622363,1.260979586,0.418204677,0.595377496,0.984363229,0.709038095,0.994719066,1.268555257,1.212297306
Resting,24,277,CD93,80,1.424930692,0.522587274,1.490132249,0.613644649,0.648519094,2.096650419,1.07677661,0.527466802,0.691474526,1.192672303,0.951492597,0.924254766,1.349463984,0.644155251,1.411399426,0.936999879,0.577266217,0.781002281,0.985930186,0.891106274,1.461829724,1.387877294,0.510100166,0.534444992,1.145379206,0.78543021,0.921804243,1.375643203,1.162201383,0.482527265,0.479595165,1.075814232,0.807319856,1.039413522,1.187400278,1.098341066
Resting,24,301,CD93,80,1.607015393,0.46635566,1.384052039,0.46388817,0.79329812,4.14277907,1.027858777,0.516285361,0.709514969,1.224875319,1.101957426,0.700238148,0.645317509,0.718383906,1.876384757,1.092740652,0.539118926,0.684826744,1.208057834,0.711166234,1.25784504,1.304234029,0.435421849,0.725703081,1.076332981,0.929458177,0.986363779,1.209086621,1.217706445,0.490592258,0.490592258,1.111884642,0.877405385,1.027240116,1.199319829,1.230784087
Resting,24,6,CDH2,200,1.612618087,0.535363416,2.847448889,0.531696543,1.127115185,3.153945123,1.07361802,0.415823365,0.421812591,1.159507461,0.868254973,0.869646117,0.478855773,0.663031071,1.856183203,1.171340116,0.449718575,0.501609179,1.138266984,0.910136243,1.38673812,1.330889664,0.406688338,0.411417272,1.038433018,0.759213316,1.030764655,1.224412784,1.271205844,0.430069288,0.455093044,1.051633925,0.798853768,1.22891858,1.224642928,1.152359888
Resting,24,62,CDH2,200,1.681667167,0.549485017,2.700640311,0.600595417,1.241114806,3.253225174,1.133476644,0.444061042,0.559148077,1.08939555,0.80287929,0.774260278,0.683403205,0.71229709,2.857005065,1.035354786,0.431428613,0.890185993,1.058404964,0.952004465,1.424691258,1.326672076,0.405657778,0.300465801,1.020700001,0.935877941,1.089649443,1.363675769,1.114741493,0.3875872,0.657217207,1.069790141,1.054285936,0.990294451,1.189723172,1.124571665
Resting,24,178,CDH2,200,2.05622631,0.358309493,3.114071829,0.755278694,1.041926289,8.785083761,0.905420526,0.523574714,0.541000188,1.073209708,0.565528875,0.955697906,1.233373829,0.816919168,1.949635258,0.922064758,0.385989828,0.554744949,1.038528574,1.130744495,1.328547235,1.181992913,0.407408279,0.44349819,1.014989532,0.71698543,0.964059178,1.35223124,1.21105032,0.350302804,0.738401437,1.121176253,0.740733133,1.131807225,1.221010299,1.212388566
Resting,24,281,CDH2,200,1.706615058,0.386351409,3.165166255,0.277625676,1.1985384,5.555060549,1.029871911,0.461320742,0.619755988,0.887344252,0.657852146,0.852004471,1.358095376,0.652689881,2.687640251,0.755131576,0.386368017,0.559613309,0.967724345,0.820882048,1.653669395,1.345244128,0.42530084,0.475809519,1.04146093,0.76698074,1.004305279,1.348508498,1.080757097,0.431389618,0.496312787,0.996689547,0.677359549,0.952347395,1.270120105,1.223496533
Resting,24,320,CDH2,200,1.449587522,0.319804969,4.037610508,0.465776555,1.430400406,4.166583,1.031616567,0.479300211,1.029941865,1.004791225,0.546511158,0.880608645,1.131664519,0.704937988,2.065497314,0.673584556,0.366769335,0.534177308,1.1725492,0.696408934,1.906602083,1.188129452,0.403236686,0.539671703,1.048382729,0.620798822,0.967013549,1.288681606,1.285379861,0.371890164,0.469045162,1.076620517,0.780749249,1.247350871,1.200755615,1.26077929
Resting,24,33,CDH2,80,1.492058116,0.585404549,1.411469717,0.554938195,1.185613171,2.502037763,0.90088885,0.629930587,0.588616283,1.197846111,0.897363702,0.661171949,0.485788497,0.983836641,1.826021752,0.785428398,0.440488227,0.73239363,0.836716624,1.179161616,0.837244855,1.414454427,0.538208911,0.552869103,1.019103863,0.849155475,0.891550442,1.333485504,1.157757754,0.446878975,0.523116683,1.027063423,0.754133782,1.017110783,1.291799862,1.233161145
Resting,24,139,CDH2,80,1.486483215,0.625655377,1.230505113,0.517903307,0.629401817,1.813366397,0.953287324,0.618980102,0.587453324,0.987232119,0.814789,0.907686558,1.046052464,0.815421232,1.621697484,0.866755857,0.546832653,0.819673738,0.905247648,0.773728767,2.302655394,1.230685645,0.460109296,0.6426563,0.982570416,0.83186076900000006,0.927513366,1.313702023,1.104413816,0.483061515,0.651768416,1.030721726,0.850895191,1.195358942,1.267905121,1.219977178
Resting,24,195,CDH2,80,1.054616405,0.47848415,1.829634191,0.415749561,0.633415545,3.787824959,1.024310513,0.502196468,0.506732436,1.087822349,0.844161545,0.491752887,0.690219308,0.943156818,2.068822678,0.92714104,0.437320868,0.205190951,1.159774942,0.810116559,1.605562999,1.179490707,0.479803466,0.398656705,0.981348028,0.793583568,1.183529296,1.290951291,1.221516235,0.57014901,0.521469621,1.02026665,0.82499847,0.924200854,1.294755558,1.131600744
Resting,24,268,CDH2,80,1.265075676,0.438893693,1.432249542,0.521421921,0.511382793,0.640923059,1.057972818,0.466204238,0.545346813,0.88454416,0.687497299,0.597640132,0.374515281,0.570944166,1.945273483,1.191871686,0.434171824,0.476134308,1.041767545,0.476953816,1.385983955,1.35131208,0.394553406,0.590651807,1.078192581,0.690279823,0.956296265,1.438969084,1.296869906,0.5386662,0.528353003,0.939712636,0.697515556,1.189982506,1.356305792,1.180298811
Resting,24,341,CDH2,80,1.248742214,0.580925384,1.226869181,0.683698492,0.644606243,1.778074938,1.112920793,0.494140799,0.504826916,1.00903819,0.757969311,0.791590633,0.545878776,1.010270227,1.224839109,0.950906953,0.415784979,0.286724205,1.052851865,1.07587219,1.38707489,1.267404985,0.517977325,0.523415588,1.038909785,0.857021128,1.131464421,1.3325745,1.122846183,0.580641591,0.598591056,1.00439265,0.816758858,1.069612952,1.19857809,1.208215174
Resting,24,5,CHL1,200,1.765324583,0.684744666,4.066886889,0.517268124,1.71115282,5.381104292,1.020564237,0.524410328,0.593051093,1.015512542,0.928429966,1.101340189,1.43648123,0.906177197,4.208147568,0.847451287,0.628845088,0.515734641,1.010472451,0.747863791,0.732280423,1.386416662,0.551447491,0.606457192,1.017754377,0.714528777,0.73731294,1.288653727,1.144130452,0.529402053,0.530662534,0.982200065,0.86155737,0.927965443,1.074153201,1.061131783
Resting,24,95,CHL1,200,1.343177774,0.411756789,4.247575776,0.457180167,1.440616775,3.527190579,0.858895123,0.433727174,0.552205126,1.02781088,0.617424905,1.20456977,0.958508082,0.945837835,3.582041259,0.967318155,0.437254652,0.302552271,1.326263925,1.121155481,1.920452759,1.153477593,0.395221839,0.429876352,1.029571926,0.75568502,1.102325314,1.13083678,1.115926556,0.420764288,0.430474233,0.998423733,0.935845165,1.214417044,1.154822651,1.105223134
Resting,24,135,CHL1,200,1.881471779,0.494671191,3.997345358,0.723450744,1.733815477,1.793953698,1.064155756,0.49117775,0.615721396,0.918364116,0.623399046,1.470317684,0.644105716,0.609171169,2.775136329,0.850330647,0.480193579,0.508967599,0.970489066,0.475126668,2.021608607,1.498221692,0.539598244,0.498919312,1.070245345,0.644879749,0.756406675,1.209772267,1.228492875,0.32926392,0.486219764,0.993336383,0.733209059,0.955774002,1.194070481,1.156448674
Resting,24,225,CHL1,200,1.617388403,0.499537888,2.649004641,0.817339135,1.88016546,4.857329714,0.955492612,0.436438365,0.430178492,1.170364156,0.638935161,0.747193727,1.366380821,0.649635032,2.350919713,0.853036175,0.367732108,0.128016973,1.047588285,0.648207769,2.064852078,1.381812399,0.365362196,0.393290885,1.175891979,0.680107081,0.878981436,1.6168355700000001,1.307329122,0.312470917,0.453924151,1.06383939,0.662149577,1.144704888,1.391219528,1.17036448
Resting,24,297,CHL1,200,1.483210073,0.388094024,4.346333206,1.191924095,2.290003517,7.124455386,0.981050208,0.485817684,0.682582552,0.772503607,0.824028056,1.364304845,1.602092182,0.638394925,2.894037977,1.020781213,0.542996829,0.479402605,1.021960045,0.725229154,1.204331031,1.164881536,0.479735185,0.551808076,1.020349305,0.703907815,0.886193457,1.192133386,1.124663093,0.42845515,0.622053403,0.944254717,0.610396525,1.004587179,1.26471701,1.196582945
Resting,24,9,CHL1,80,1.795988683,0.492853877,1.388404578,0.645706113,0.682902632,1.990598048,1.042298633,0.603528766,0.64708681,1.109433469,0.974878898,0.656856711,0.76894082,0.882133096,1.566613992,1.081490473,0.40317529,0.574784544,1.303873456,0.846881428,1.704482875,1.267670957,0.463784543,0.375655587,0.971368899,0.879689734,1.100365801,1.373895206,1.181501682,0.505809075,0.470542433,0.997353636,0.940047159,1.135810349,1.264501203,1.108715977
Resting,24,118,CHL1,80,1.435860618,0.358518359,1.313177709,0.429024752,0.691428263,1.348363506,1.088528821,0.377662543,0.605818123,0.971984608,0.576741093,0.778449584,0.679730574,0.614397247,1.644780155,0.956234273,0.433432643,0.563495197,1.038773305,0.681759621,0.883089487,1.318666079,0.377299832,0.405428391,1.145336418,0.808446827,1.157790528,1.440786024,1.288943645,0.474509592,0.555208503,0.980698658,0.85832645,1.121465931,1.267515775,1.219281417
Resting,24,188,CHL1,80,1.455922823,0.553375377,2.076858924,0.611381604,1.029610528,2.04173298,1.098573344,0.463567898,0.486668134,0.966686451,0.818979117,0.875481223,0.902767983,0.706245149,2.645359322,0.825907002,0.768464905,0.717118742,1.153795426,0.634159165,1.511243524,1.129010506,0.512205766,0.456255499,0.955474618,0.771477329,1.230497313,1.292149608,1.202298733,0.514292195,0.423913166,0.978223844,0.822463734,1.087553125,1.280321648,1.139365191
Resting,24,265,CHL1,80,1.387355603,0.603277894,1.548787563,0.614249045,0.510632613,2.828358963,1.21733524,0.464622234,0.572870518,0.955720602,0.670555208,0.916680102,0.857673667,0.684180402,2.163878897,0.920035821,0.449189887,1.092716723,1.058166944,0.611734576,1.638693709,1.178410712,0.463728751,0.702341088,1.105530887,0.720475609,1.121159989,1.332604835,1.07461165,0.506531617,0.382587795,1.11269587,0.675472134,1.071307545,1.25345759,1.280384455
Resting,24,338,CHL1,80,1.658184736,0.392575049,1.848850691,0.758492129,0.468172271,0.516887494,1.234825187,0.491955422,0.535495443,0.962361811,0.826452264,0.744558182,1.342093843,0.608304034,2.395755237,1.13611433,0.566399151,0.729557825,0.925496212,0.710358935,0.924655616,1.24227886,0.467861966,0.570417681,1.027132105,0.725114289,1.041534676,1.336698195,1.305134019,0.466339807,0.620758441,0.978169242,0.882931188,0.920342295,1.253678532,1.096327557
Resting,24,51,CNTN1,200,1.715742898,0.438217978,2.769658093,0.413583021,1.289782103,5.99415933,1.090990109,0.396122743,0.51212907,1.004320657,0.706503806,0.875058453,0.938484066,0.744549139,2.728794534,0.763631273,0.633915322,0.667722099,0.880691624,0.698943683,1.121668591,1.309117956,0.510978699,0.336523921,1.027881694,0.753017906,0.894152046,1.292589157,1.237653682,0.488789729,0.543688931,0.981292217,0.77126986,0.801653417,1.312240527,1.245672381
Resting,24,91,CNTN1,200,2.151796427,0.59240947,2.531676514,0.350052528,2.048812225,5.229945099,1.183403385,0.474122215,0.350805329,0.844164616,0.862407892,1.02615271,0.973437211,0.75830727,2.851020443,0.894768413,0.801576112,0.511540175,1.301004956,0.646285839,1.595518166,1.078233359,0.506001129,0.682212037,0.982320127,0.840366798,0.928988969,1.30400139,1.137469722,0.436785954,0.741815495,0.957845993,0.676288257,1.082489817,1.2342909,1.182241663
Resting,24,220,CNTN1,200,1.486298776,0.487970878,3.716592272,0.438113837,1.244855716,3.90296103,0.928155372,0.434221768,0.788312553,0.962407636,0.823785707,1.067878299,0.443875399,0.650283807,4.29694259,0.982988267,0.495738055,0.497557081,1.264904884,1.032130485,1.1366574759999999,1.091258257,0.497111596,0.571406764,1.029164045,0.648808916,1.179490828,1.280671331,1.136162032,0.47479276,0.597338054,0.930339308,0.720100162,1.162553912,1.150872555,1.1884735
Resting,24,262,CNTN1,200,1.472254836,0.486023275,2.208660391,0.726695222,1.019346239,2.954433033,0.958817062,0.510985149,0.49069915,1.17467458,0.674992831,0.679100293,0.691972583,0.742976063,1.472639415,0.89320687,0.396191919,0.956922558,1.10772471,0.830094938,1.308640996,1.367272341,0.434049543,0.457133764,1.040309716,0.75375585,1.006827001,1.358043487,1.288106328,0.400055923,0.269171116,1.057947039,0.68540054,1.014897875,1.257907751,1.188737599
Resting,24,333,CNTN1,200,1.74769156,0.49483628,3.075974483,0.871638219,1.19623266,15.86541492,0.974584385,0.460515338,0.44754923,1.047872124,0.830795907,0.863044765,1.373107031,0.752548751,2.793918583,1.107851988,0.34615032,0.38509432,1.274611703,0.711015042,1.395852571,1.177792139,0.443409121,0.667768732,1.02797081,0.575576135,0.944721679,1.344504477,1.145785888,0.36999336,0.808146964,0.920708942,0.691048215,1.140669315,1.238945461,1.206253315
Resting,24,44,CNTN1,80,1.671839691,0.62827981,1.633949254,0.552403698,0.660777041,1.555228872,0.72099613,0.528737457,0.549759549,1.060009647,0.885635078,0.719203643,0.960422041,0.94905859,1.890514964,1.025683259,0.694955164,0.536285818,0.861692083,1.117732547,1.510230177,1.436654306,0.63875114,0.629497401,1.063820426,0.90897086,0.949140773,1.267223526,1.081733976,0.54980458,0.680398043,1.034666778,0.933503413,1.080137427,1.178623026,1.136838643
Resting,24,146,CNTN1,80,1.373085826,0.3493398,1.533719858,0.439800422,0.800662308,1.643464737,0.930950092,0.477493332,0.779254224,0.970843212,0.838838265,0.698525876,0.618333267,0.794042052,1.42169035,0.810256259,0.401534583,0.68454602,0.936287749,0.792467594,1.01230051,1.296517199,0.486178665,0.51706746,1.027233493,0.877803487,1.002106638,1.496152287,1.220632528,0.46021857,0.487468354,0.912746322,0.855885031,1.004060329,1.333816018,1.239326324
Resting,24,203,CNTN1,80,1.193816211,0.437674703,1.617929532,0.462865584,0.714504964,4.037893183,1.05075598,0.602229637,0.564710613,0.78331648,0.812628489,0.611528953,1.023983179,0.665676034,1.714779602,1.109368056,0.629075022,0.26334086,1.073300917,0.863022612,1.71744039,1.239993612,0.569518947,0.524783558,1.004495647,0.766788137,1.265221509,1.142068753,1.26830016,0.608405721,0.587742368,0.979323404,0.914922976,1.456578913,1.20492373,1.26271555
Resting,24,302,CNTN1,80,1.2615792,0.725420381,1.356279618,0.682476662,0.760456616,2.522863167,1.050454208,0.47102663,0.618553228,1.224484209,0.902085489,0.846448844,0.518727311,0.787311425,1.358229135,0.765140987,0.497042635,1.232910844,1.114301531,0.715763267,1.150829228,1.286134422,0.536928773,0.40291204,1.132741509,0.749847232,0.945125453,1.265109103,1.073413934,0.628421211,0.684140225,1.087493973,0.783713109,1.15050907,1.266543319,1.154877478
Resting,24,374,CNTN1,80,1.497198493,0.484789937,0.978011002,0.529086429,0.441063785,1.458681539,0.818513393,0.453328059,0.569332335,1.128846593,0.869186367,0.597780347,0.658990971,0.857360702,0.893140322,0.625903791,0.529020771,0.395451197,1.470506185,1.364264168,1.658615716,1.36386664,0.497493279,0.546699303,1.002276742,0.837390822,0.822283256,1.471916376,1.133679716,0.52158849,0.535342345,1.095813004,0.936058736,1.125874623,1.249706647,1.275861207
Resting,24,70,EFNB1,200,2.019131811,0.464360367,3.676027932,1.012870695,1.421131088,5.569685477,1.048225664,0.460652554,0.653264587,0.974618548,0.785252495,1.466239409,1.083256625,0.82510639,2.029567148,0.945966201,0.5099075,0.562057131,1.221778403,0.703047733,1.546123935,1.205457689,0.491813227,0.572601477,0.983222901,0.79959013,1.012583343,1.222518036,1.111502806,0.441387427,0.496252131,1.047691293,0.742376946,1.27556525,1.172561532,1.062432717
Resting,24,110,EFNB1,200,1.814876903,0.519085555,2.519091663,0.421286827,0.916033332,7.536062498,1.074711294,0.506378674,0.43736077,0.990069435,0.741374861,0.84431542,0.607192758,0.742124482,3.247004689,1.018282774,0.484339463,0.560332233,1.174029441,0.713432104,1.810524329,1.341151841,0.422915528,0.704427579,1.064188807,0.842524213,0.9590741,1.306381067,1.205920792,0.453358869,0.550835077,1.067570839,0.773227388,0.980528646,1.257701715,1.15669142
Resting,24,218,EFNB1,200,1.471808778,0.457621873,4.196369751,0.625589901,1.295121903,20.82930012,0.906518084,0.458086678,0.507750252,0.981014954,0.536853745,1.093586455,1.841644976,0.607379734,3.448186337,0.747382967,0.453140827,0.317673901,1.195994817,0.776536203,1.518081174,1.151466068,0.485519556,0.33337901,1.002291834,0.732960944,0.942936818,1.336161905,1.133315039,0.34117022,0.694310004,1.030217903,0.711223507,1.150992396,1.237323677,1.170745791
Resting,24,257,EFNB1,200,1.531574454,0.386604055,3.390966811,0.553502673,0.741233338,1.792294368,1.01690838,0.414654191,0.237464869,0.978824696,0.739357698,1.27996868,0.34530442,0.732001798,2.661061582,0.786984646,0.49305499,1.005920224,1.081020473,0.9259388,1.756439768,1.167721982,0.405636465,0.660318978,1.068263012,0.718666816,1.00777788,1.24805004,1.257970593,0.510806985,0.671444273,0.995046052,0.737835806,0.997944643,1.20649174,1.279448485
Resting,24,331,EFNB1,200,1.649250979,0.430451598,3.072707277,0.183438604,1.402977883,4.679095468,0.891179871,0.365139389,0.659632244,0.89799785,0.661357314,0.837394799,0.56773025,0.686017534,2.193060852,0.865733346,0.439676237,0.702636448,0.835969577,0.709863566,1.188618376,1.179779505,0.398744728,0.452224015,1.027164565,0.82090992,0.894271971,1.491075568,1.071611174,0.442989323,0.748885701,1.09634168,0.730163559,0.831374349,1.316376921,1.163002898
Resting,24,80,EFNB1,80,1.333350528,0.548532873,1.795860543,0.580254397,0.804087174,1.515108702,1.027846257,0.489166352,0.569295318,1.001157798,0.902469396,0.817056322,0.754063317,0.67460933,1.751372866,0.748417295,0.55313003,0.579022434,0.919989521,0.72044266,1.274586963,1.370676626,0.364094682,0.424985967,1.194064521,0.852098263,0.968921601,1.286862483,1.281834713,0.433851458,0.361839228,1.061778729,0.793711855,1.106260061,1.250165811,1.234698575
